comments,likes,user,user_url,source,sentiment
"Недавно мой знакомый то же самое про коррупцию загонял, а сам взятками вопросы решал было дело... я ему сказал, что взятки не нужно давать, чтобы коррупцию победить, а не по площадям бегать орать. Так он чёт заткнулся. Стыдно стало или что, не знаю... <br>У проблемы 2 конца и правило из ДОТУ не имеет исключений: всё происходит наилучшим образом, в соответствии с РЕАЛЬНОЙ нравственностью и этикой всех участников процесса.<br>Пока есть в обществе те, кто хочет решать вопросы за деньги - коррупция будет.<br>Так что - начинать нужно с себя и всем. Так-то.",0,@user-pi3vx5ck4s,https://www.youtube.com/channel/UCS8Sj1mcMwbFtnif232TF2g,YouTube,2 stars
Предатель // Деньги от американцев получаешь Чтобы страну развалить,0,@matvei1776,https://www.youtube.com/channel/UCy0iadk0TgpCgYsPhZU4HDw,YouTube,1 star
"Наши деньги пошли в плюс (говорю про донаты Штабу Навального) сравните качество звука, видео и количества волнтёров и большое количество улучшений",0,@redpatrizan1917,https://www.youtube.com/channel/UCKKyVA1AX5IG3p0yKV2cx7g,YouTube,4 stars
"Главные воры страны, прекрасный пример для подражания. Все эти распилы местные власти проворачивают так же успешно. Только суммы меньше. В организации, где я работала в охране есть своя строительная бригада. Умельцы от бога. И вдруг, домик для охраны начали строить какие-то узбеки. Это я удивлялась -почему, а другим всё было понятно. Своя бригада будет строить за зарплату, а чужим надо платить. И половина этой оплаты вернётся в карманы заказчиков. Вот и причина, почему везде снижают зарплат<br><br>  Дурной пример - опасная зараза!<br><br>Татьяна Чудинова<br><br>Дурной пример - опасная зараза! -<br>Предупреждали предки нас не раз,<br>Но каждый очень хочет все... и сразу,<br>Аж, зависть тиком дергает за глаз!<br><br>Начальник -вор! А я его чем хуже?<br>Начальник прет - камазом, я - мешком...<br>Хлебать дерьмо из этой смрадной лужи<br>Никто не заставляет нас силком.<br><br>Тайком, тишком в историю уходит<br>Мораль, что честью надо дорожить.<br>Пришла мораль другая, что-то вроде:<br>Кто не ворует - не умеет жить!<br><br>Того, кто честен, на смех поднимают<br>И пальцем вслед покрутят у виска.<br>Не потому ль все чаще нападает<br>Тоска, по прошлым временам тоска!<br><br>До слез обидно, и до рвоты тошно<br>Смотреть, как деградирует страна!<br>Мне за детей и за внучат тревожно -<br>Корысти накрывает всех волна!<br><br>На троне - деньги, титулы и связи,<br>В продаже - совесть, полные лотки...<br>И за уши не вытянуть из грязи<br>Тех, кто живет системе вопреки!<br><br>А обыватель - хату спрятал с краю,<br>Как будто слеп, как будто нем и глух,<br>Сквозь щель в замке бессильно наблюдая,<br>Как из державы вышибают дух.<br><br>&quot;Я Родину люблю!&quot; - пустая фраза,<br>Пока страна на бирже у рвачей!<br>Дурной пример - опасная зараза!<br>Врачей - стране!<br>          Скорей! Стране - врачей!",0,@makcmixailov3816,https://www.youtube.com/channel/UCm47M0z9ncxAMx4PhzbRPpQ,YouTube,1 star
"А откуда у  безработного Навального деньги на охрану (каждому меньше 60тыс не заплатишь), ну и водитель меньше чем за 40тыс не возмется. А ещё семью возить по курортам, лечение за границей. Только школота поверит что все из сборов.",0,@user-ix5fm9ym7h,https://www.youtube.com/channel/UCtjlIc6JUBR5NxmjNo29gvg,YouTube,1 star
ГОСПОДИН   НАВАЛЬНЫЙ А ПОЧЕМУ  ЗА СТОЛЬКО ЛЕТ  РАБОТЫ ПО РАСПРОСТРАНЕНИЮ КРИТИКИ   (ЭТО ЖЕ  СКОЛЬКО  ДЕНЕГ УГРОХАНО)  ВЫ НИЧЕГО НЕ СДЕЛАЛИ ЛИЧНО ДЛЯ  СТРАНЫ И НАРОДА  КОТОРЫЙ КАК ВЫ ГОВОРИТЕ  ТАК ЛЮБИТЕ !! ЗНАЧИТ ДЕНЬГИ НА КрИТИКУ У ВАС  ЕСТЬ !!!!А СДЕЛАТЬ  ЧТО-ТО конкретно  ЗА 15 ЛЕТ  ДЛЯ СВОЕЙ СТРАНЫ  ВЫ НИЧЕГО не смогли ??!!!!????СТРАННЫЙ ВЫ ПАТРИОТ ПОСЛЕ ЭТОГО  !!! НЕ ВЕРЮ Я ВАМ !!!,1,@natahindi5908,https://www.youtube.com/channel/UCnwBlk0ClsnLZajsIwqlHIg,YouTube,1 star
"Лучше бы он рассказал,как устроена не коррупция, а предательство. Рассказал бы ,как я стал предателем и живу на деньги США.",0,@user-jt9ts7zv1o,https://www.youtube.com/channel/UCW7cekNEc0bbYlJIOepk1QQ,YouTube,2 stars
"1. аксиома БОЛЬШЕ ВСЕГО НА КОРРУПЦИИ ЗАРАБАТЫВАЮТ ТЕ КТО ПРОТИВ НЕЕ БОРЕТСЯ<br>2. Митинги Навального не против коррупции, а против президента. Я против коррупции, но я ничего не имею против президента. Коррупция в основном на региональном и муниципальном уровне. Победить сложно. Коррупция в ЕС ежегодно более 120 млрд евро. Меркель, Макрон и т.д. воры?<br>3. Ситуация 12 июня МЫ НЕ ИДЕМ НА ПРОСПЕКТ САХАРОВА, ТАК КАК ТАМ НЕТ ЗВУКА И СЦЕНЫ (ПОЗЖЕ ВЫЯСНИЛОСЬ ЧТО БЫЛИ да и это не проблема. Все можно сделать самостоятельно при желании, а не заказывать где то) ПОЭТОМУ МЫ ИДЕМ НА ТВЕРСКУЮ ГДЕ ЭТОГО ТОЖЕ НЕТ....... МЫ ПРОГУЛЯЕМСЯ ПО ТВЕРСКОЙ ХОТЯ МОЖЕМ И ПО САХАРОВА МОЖНО ПРОГУЛЯТЬСЯ. Навальный понимал что 12 июня это праздник. Он понимал что, выведя сторонников на акцию в несанкционированном месте будут аресты. Но ему нужна была картинка, электоральный успех. Вот и придумал повод про звук и сцену. Смешав обычных прогуливающихся со своими активистами создал провокацию. Полиции сложно разобрать кто-где и похватали многих ни причем. НАВАЛЬНЫЙ-провокатор.<br>4. В демократических странах при обвинении одного человека другим, в чем либо не устраивают детский сад в виде перепалок в интернете, а идут в суд и там идет состязание аргументов. Подайте в суд (Лондонский, Берлинский и т.д.) на Медведева и пусть будет борьба аргументов.<br>5. В Германии и Франции применяют против демонстрантов водометы, слезоточивый газ и т.д. Кровавые режимы?  <br>6. Не каждый либерал, гей, неформал - враг страны. И не каждый, кто согласен с Путиным его раб. Получается кто согласен с Навальным - рабы Навального?<br>7. Залоговые аукционы и ваучерная приватизация - аморальные вещи но, к сожалению, при Ельцине - законные. Суд Березовского и Абрамовича в Лондоне это показал (в начале надо было доказать обоим права на собственность) и Ходорковский (любимчик либералов) также получил свои миллиарды.<br>8. Если Навальный - президент. То, что делать с Усмановым и тд? Выгнать из страны? Они вывезут около 300 млрд $ и закроются их заводы. На улице около 200 тыс. безработных. Где возьмет Навальный столько топ-менеджеров высшего звена? И где гарантия что те не начнут воровать с еще большей силой. А управленцы в регионах? А может быть и проплаченный протест. Деньги то у олигархов, а не у Навального. Или сценарий Кеннеди (хотел прижать финансистов). Элиты медленно приручают (национализация элит) а не устраивают революции по переделу собственности как в октябре 1917 и последующая, поэтому гражданская война.    <br>9. Навальный тырил лес и точка.",0,@user-qr9qn2gw4k,https://www.youtube.com/channel/UC6Et8XL0HOidDONwW2pqzXQ,YouTube,1 star
"Навальный, в чем же коррупция? люди строят здания, на них выделили деньги. где же доказательства прямой коррупции? Всё это из пальца высосали!",0,@Kostia_Dikiy,https://www.youtube.com/channel/UCAimfYllrycT6Hk291rf7Xw,YouTube,1 star
"Алексей привет. Вот я подписался на твой канал, смотрю. <br>Скажи мне , как ты собираешься в одиночку, ну даже пусть за твоей спиной стоят люди (твоя команда) все это гавно разгрести ? Ты хочешь сказать , что ты будешь осведомлён обо всех коррупционных сделках в России?<br>Сможешь контролировать половину населения , кто куда и как пиз...т деньги? Думаю , что нет, это не реально. Это происходит не только в России , но и в других крупных странах . Вывод на мой взгляд такой: не нужно устраивать каких либо митингов , шествий , высказываний,просто докажи на деле то, что никто за время правления Россией не мог доказать и тогда люди тебе поверят, а рассказывать о том , что все плохо не нужно, люди не дураки и так все видят. Не обязательно быть президентом, что бы многое изменить, так докажи и покажи свои результаты как настоящий патриот и труженик.",0,@VETROGAN777,https://www.youtube.com/channel/UCYW5sZ8FQJdAbSEd7LPJJVQ,YouTube,1 star
"Товарищи воруют миллиардами. Но я хочу понять, почему они не вкладывают эти деньги в развитие России, словно есть Кто-то, кто им, этим, вроде бы, «хозяевам недр и богатств» это не разрешает.",0,@Grunia2011,https://www.youtube.com/channel/UCQRVcRrikNqP_dMqNKC5eVw,YouTube,1 star
"не нужно выделять деньги на борьбу с коррупцией, нужно выделить 11гектаров земли на кладбище",0,@user-lx7yn5nr8b,https://www.youtube.com/channel/UCIovOgXuLJ7SCDnGVH9YrSA,YouTube,1 star
Да по политики правительства видна сущность если даже детородность за деньги поднять пытаются.явное проявление осознания за деньги купить можно всех,0,@romankondrashkin541,https://www.youtube.com/channel/UCIJ_-3PFT5Z6aT5UZ63btzQ,YouTube,1 star
"Если бы указанные деньги шли бы реально в оборону, то шутер Tom Clancy&#39;s Ghost Recon Future Solder казался бы говном полным",0,@Jlirika,https://www.youtube.com/channel/UCCOZvM35JHa1sjAc5PzfUrA,YouTube,1 star
"А зачем Достраивать городок-то?ситуация идеальная.можно распилить все деньги и сослаться на запрет суда на строительство.И чемоданчик не надо заносить,все знают кто строит и подпишут что угодно что бы просто остаться у кормушки",0,@user-qp5in7fb6i,https://www.youtube.com/channel/UCeE-bqeMWGJWzum6Hi5MJzA,YouTube,5 stars
"А вы задались вопросами ?почему в развитых странах таких как США,Канада ,  Норвегия , Дания , Швеция , Австралия, Новая Зеландия и тд практически нету корупции?  потому что эти страны хорошо обеспечиваются государством в плане всего люди довольны страной и автоматичести не нуждаются в взятках ,   а теперь возьмем Россию нашу Матушку , огромная доиная корова с которого кто только не ворует даже гостарбайтеры при возможности, а все потому что в России чиновники самые деньгилюбимые которые думают только о себе , а не о народе , еще хотят что бы наши военные выполняли все приказы , нахуя нам самая большая территория в мире если от нее толку нету народу 150 млн это разве народ соответствующий нашему территорию ?еще хотим увеличить территории России? а смысл для того что бы в будущем поколения как Горбачев и другие раздавал их , полная безобразие и беззаконие в России внутри страны огромная дыра , незнаю даже к чему это все приведет .",44,@theworldunivers,https://www.youtube.com/channel/UCkR6nNpvHVi7SHVB8def6vg,YouTube,1 star
А на что  Навальный живёт? Рассказал бы про себя лучше!!! Как можно не работать и иметь в кармане деньги!!!? Сам мошенник  громче всех кричит ВОРЫ ВОРЫ))))). Но а про то как он любит лизать американский х.й я вообще молчу)))).,0,@user-uk1ki6cd8n,https://www.youtube.com/channel/UC98Pw8ZFUhsYzvF2xVO5r7Q,YouTube,1 star
"А вы думаете,  такого нет где то еще? Вы чего во сне живете?  Потери мы понесем, еще большие, если слушать будем таких как Навальный, нам 90 года не нужны. Там тоже такие как он, на деньги зарубежных фондов, рассказывали нам о светлом европейском будущем. Далее мы все знаем, что произошло.....Рухнула великая страна СССР, жаль, очень жаль. Иногда, я представляю если бы СССР осталась до сегодня, возможно, трансформировалась в более усовершенствованную, новую модель государственного строя, сильную, с мощной экономикой, армией, социумом, технологиями,супер производствами, Вот было бы!!!!  Войн.... не было бы, не в Сирии, не в Ливии ни где, все бы спрашивали у нас, что делать.  Мечты!!!)))",0,@user-gj9cw8vx1o,https://www.youtube.com/channel/UC8kshUJnR6qTvtjIyU2Wdww,YouTube,1 star
"Ну и мое любимое, от Олега Матвейчева:<br>&quot;Знаете, о чем я мечтаю? Чтобы в один прекрасный день собрались вы все на большом майдане, все горлопаны, крикуны, сетевые хомячки, борцы с коррупцией, выступающие за власть народа, завистливые козлы, считающие деньги в чужом кармане, манипулируемые лохи и неудачники всех мастей, обвиняющие в этом кого угодно, только не себя, собрались со всеми вашими знаменами, с пеной у рта и криками «Чиновников на фонари!», «Нет - коррупции» и «Власть - народу». Чтобы собрались все, чтобы ни один сука дома не остался. Главное, чтобы все вылезли. Жаль только, площади такой нет. Вот в Китае хорошо было. Тяньаньмэнь вмещает миллион человек. И вот когда бы вы все вылезли, вышла бы танковая армия и всю сволоту, все говно нации намотало бы на гусеницы, выжгло бы каленым железом. И вот тогда, как после Тяньаньмэнь в Китае, у нас тоже 20 - 30 лет подряд был бы экономический рост по 10% в год&quot;.",0,@xrollup,https://www.youtube.com/channel/UCXTvCIeYZIPqr4EA6aDx-9A,YouTube,5 stars
"Национализировать все ресурсы, координально снизить зряплаты чиновникам и поставить на контроль все их обещания перед выборами. Не выполнил предвыборные обещания, осваивать Курилы пожизненно. Тогда и Курилы Пакемонам отдавать не придется.9 да и почти весь Кремль с Белым домом и парламентом переедут жить на Курилы) Выезжал за границу или твои близкие - запрет на руководящие государственные должности. Вывел деньги за рубеж, конфискация и 25 лет жить в урановой шахте (года с головой). Стал участником коррумпированной схемы, конфискация в особо крупном размере. Построил дорогу, которая через год рассыпалась, то работать ему дорожным рабочим с лопатой до гробовой доски, тогда и дороги у нас будут лучше, чем в ГЕЙРОПЕ. Тем госслужащим, которые предпочитают иномарки нашему автопрому - зарплата в виде минимального прожиточного минимума, тогда и желание у чиновников появится развивать наш автопром и поднимать минимальную заработную плату до бескрайних высот. Тогда все народы России станут жить как при коммунизме и воровство исчезнет и уважение друг к другу появится и соседи к нам потянутся.",0,@Seradmin,https://www.youtube.com/channel/UC4_y-GicXdhb_XvA3AGcndA,YouTube,1 star
"Я уехал из Советского Союза в августе 1991 года и не застал всего того,о чем так проникновенно и,я уверен,правдиво,говорит Алексей.Я не застал Путина,Ельцына,кооператив Озеро,девяностые,нулевые.Не застал войн,бандитских разделов страны.Я уезжал из единой страны,которая вот-вот могла развалиться.Тогда еще не было границ,а только-только открылся железный занавес.Я не жалею,что поступил так,а не иначе.После появления интернета,появились возможности узнавать новости почти мгновенно,общаться с родственниками и земляками в реальном времени и я многое от них узнал.Я согласен с Алексеем.И мне думается,что именно такой,как он мог бы возглавить страну и вывести ее из того состояния,которое поставило Россию на одной экономической ступеньке с африканскими странами.Недавно с Алексея сняли уголовную ответственность и дело направили на пересмотр,а значит по закону он имеет право балотироваться в президенты России.Таким,как он нужна поддержка и тогда Россия станет нормальной страной и будет великой державой,а не сырьевым придатком .Я помню,как Алексей начинал и,если честно,не верил,что у него что-либо получится,а сейчас вижу-получится.Его охаивают и называют засланцем и охаивают зря.Это его позиция и он ею с нами делится и не просто делится,он раскрывает дела,за которые на Западе уже бы давно был влиятельным политиком и многого бы добился. Молодец,Лёха.Возможно этот человек в скором времени и возглавит Россию.Пока я мечтаю и искренне желаю россиянам успеха и процветания,но с нынешней властью этого не будет.Вас обманывают и держат за низший сорт,воруют у вас из кармана,строят себе дорогущие яхты,дворцы и ездят на дорогущих машинах,летают на самолётах,купленных на ваши деньги.Если бы такое правительство было у нас на Западе,оно бы в полном составе во главе с президентом сидело бы на нарах,а у вас оно переизбирается,жирует и не хочет отдавать власть никому. Скоро выборы.Неужели снова Медведева усадят на 4 года,как уже было до этого?Короче,побольше бы таких,как Алексей Навальный.",0,@moshealex,https://www.youtube.com/channel/UCdC7NB87Tu-GmJc4geeG8aw,YouTube,1 star
"ВОТ ВЕДЬ В ЧЁМ ВЕСЬ УЖЖАС СИТУАЦИИ ТОВАРИЩИ ГОСПОДА, ПРОСТОЙ ПРИМЕР ВОРОНЕЖ УЛИЦЫ РОСТОВСКАЯ МЕНДЕЛЕЕВА, УНИЧТОЖАЮТСЯ ТАК НАЗЫВАЕМЫЕ СТАЛИНКИ, ТЁПЛЫЕ И ПРОСТОРНЫЕ ДОБРОТНЫЕ ДОМА ЗА КОТОРЫЕ ШЛИ РЕАЛЬНЫЕ БОИ, И КЕМ? ТЕМИ КТО НЕ МОЖЕТ ПРОДАТЬ СВОЁ НОВОЕ ПОЗОРНОЕ ЖИЛЬЁ, ВСЕ ЭТИ НИКОМУ НЕ НУЖНЫЕ 10 - 20 ЭТАЖНЫЕ ДОМА С ИДИОТСКОЙ ПЛАНИРОВКОЙ АЛКАШСКОЙ, ЛИБО МИКРО ДЛЯ СРЕДНЯКОВ ЛИБО МАКРО ДЛЯ БЛАТНЫХ, ТУТ ДЕЛО В САМОМ ПРИНЦИПЕ РАБОТЫ СОВРЕМЕННОЙ ЭКОНОМИЧЕСКОЙ МОДЕЛИ, ПОЧЕМУ НИКТО НЕ ПОКУПАЕТ? НИЗКАЯ ПОКУПАТЕЛЬНАЯ СПОСОБНОСТЬ, ЗА СЧЁТ РАССЕЛЕНИЯ МОЖНО ПРЕОБРАЗОВАТЬ ГОСУДАРСТВЕННЫЕ ДЕНЬГИ НА САМО РАССЕЛЕНИЯ ВЕТХОГО ЖИЛЬЯ ПО ПРЕЗИДЕНТСКОЙ ПРОГРАММЕ, НО КАК ЭТО УРОДЛИВО НА МЕСТАХ? ЖИЛЬЁ ДАЛЕКО НЕ ВЕТХОЕ, ЛЮДИ ГОНЯЮТСЯ ЗА ТАКИМИ КВАРТИРАМИ ТЕМ БОЛЕЕ ТРЁХКОМНАТНЫМИ, БЕРУТ ПО НЕСКОЛЬКО КВАРТИР МЕНЬШЕЙ КОМНАТНОСТИ И БЕЗ ПРОБЛЕМ ПЕРЕДЕЛЫВАЮТ ПОД ОДНУ, ДВА ТРИ ЭТАЖА, У ЗЕМЛИ, ДВОРИКИ, САДИКИ, ТИШИНА И БЛАГОДАТЬ, ТЕПЛО И УЮТ, ЕЩЁ БЫ ДОРОГИ ОБНОВИЛИ И КРЫШИ, ПОЛЫ И ОКНА ЕСЛИ БЫ НОВЫЕ ПОСТАВИЛИ, ПОЛ ВЕКА ПРОШЛО КАК НИ КАК, НУ И СНАРУЖИ ОБДЕЛАЛИ ЛИ БЫ УТЕПЛИТЕЛЯМИ СОВРЕМЕННЫМИ, ПИНОПЛАСТОМ И МЕТАЛЛОМ, ЦЕНЫ БЫ ИМ НЕ БЫЛО, А ВМЕСТО ЭТОГО ЧТО? СНОС, КРОВЬ ИЗ НОСА, НЕ ПРИВЕДИ ГОСПОДЬ ТАКОЕ ПЕРЕЖИТЬ ЕСЛИ ТЫ ТАМ РОДИЛСЯ, ВЫРОС И ПОВЗРОСЛЕЛ, ПЕРВАЯ ЛЮБОВЬ, БАБУШКИНЫ ПИРОГИ И ТОМУ ПОДОБНОЕ, СЕМЕЙНЫЕ ФОТО, РОДНОЕ. СВОЁ, И ТУТ НА ТЕБЕ... ЛЮДИ ПРИНИМАЮЩИЕ ТАКИЕ РЕШЕНИЯ ПОНИМАЮТ НА ЧТО ИДУТ И ПРОСТО ОТВАРАЧИВАЮТСЯ ОТ ДРУГИХ СМОТРЯ В ДАЛЬ КОГО БЫ И КАК БЫ НАДУТЬ ТО ЕЩЁ... НИЧЕГО НЕ СДЕРЖИВАЕТ, ТАКУЮ ВЛАСТЬ ОСТАЁТСЯ ТОЛЬКО НЕНАВИДЕТЬ И ПРЕЗИРАТЬ, НОВОЕ ПОСТРОИЛИ И ЛЮДЯМ У КОТОРЫХ НЕТ ЖИЛЬЯ НЕ ОТДАЮТ ДРУГИМ, ЛОМАЮТ ТО ЧТО ЕСТЬ У ДРУГИХ И ЗАГОНЯЮТ ИХ ТУДА НАСИЛЬНО. ПРОДАЮТ ВСЁ ЧТО МОЖНО И НЕЛЬЗЯ ТОЖЕ, БЕЗ СТЕСНЕНЬЯ, СРЕДИ БЕЛА ДНЯ НЕСПЕША И НАГЛО, ИЗДЕВАЯСЬ И ДЕМОНСТРИРУЯ СВОЙ КРЕТИНИЗМ. ЧТО ЭТО? ЭТО МАХИНАЦИИ, ПРЕСТУПНАЯ ХАЛАТНОСТЬ, УГОЛОВЩИНА, САДИЗМ И ГОСУДАРСТВЕННОЕ ПРЕСТУПЛЕНИЕ РЕГИОНАЛЬНОГО МАСШТАБА. И НИКТО НИ СНОМ НИ УХОМ... КАК МОЖНО ПРОСТИТЬ ПОДОБНОЕ? МОЖНО ВЕДЬ ВЫЧИСТИТЬ ВСЁ, ПОМЕНЯТЬ НА НОВОЕ, ОСТАНОВИТЕСЬ, НЕ ПОЗОРЬТЕСЬ ДО КОНЦА УЖЕ, ЭТО ДЕБИЛИЗМ... ВАУ.....",0,@olegpetrov5563,https://www.youtube.com/channel/UCfCo51CKXtpJp4EqInPEHyA,YouTube,1 star
"Каждый может противостоять беспределу. Не платите налоги, не держите деньги в банках, вот и все. только ни кто этого делать не будет, ведь проще надятся на какого нибудь Лешу.",0,@krasavecgames,https://www.youtube.com/channel/UCv-F0JeOxaxllPXH5T3J3wQ,YouTube,1 star
"что такое 1,5 млрд рублей для строительства военного городка (не 1, и ни 3 здания) ???? примерно цена строительства моста, например &quot;Гоголевский мост&quot; в г. Петрозаводск, ни такие уж прям и большие деньги, туфта какая то",0,@kolimbavasilich1724,https://www.youtube.com/channel/UC49-duFcL6Yzm_-aIQKlhog,YouTube,1 star
"Почему так дизлайков мало? Деньги даже на троллей закончились? Ну всё, экономики Росси точно п***да",0,@MegaNekon,https://www.youtube.com/channel/UC8C6f0AUAe312gRC8DWlKVw,YouTube,1 star
"Посади этого человека на должность хорошую, воровать будет не хуже ненышних. в свое время не ту сторону выбрал, а назад дороги нет. Отрабатывает деньги. Да и если Шария смотрят в основном люди из России, то Навального с украины. Дворняжка лает, караван идёт. и ни чего с этим не поделаешь. по-крайней мере есть демократия. На Украине бы навального на кол пасадили",0,@user-mn5mv4zn7e,https://www.youtube.com/channel/UCWsKukdbXeSx2tm_gJuZgzQ,YouTube,4 stars
"Как говорил великий Иосиф Виссарионович... Не нравится- критикуй. Критикуешь - предлагай.  Предлагаешь - делай. Делаешь - отвечай. Лёша, а вот тупо троллить и плакать, какие все плохие, любой безмозглый может. Где предложения, где дела? Ты же говорят, деньги из-за бугра получаешь на это!",26,@rinatdaydov9023,https://www.youtube.com/channel/UC5H7Bd56OrIl7s7I6oX9_Gw,YouTube,1 star
"если как сообщил Алексей Навальный, на гособъекте Минобороны в Брянской области работы уже начались и частично выполнены, то полагаю госденьги из средств Минобороны возглавляемым Кожуетовичем Шойгу на эти объекты уже &quot;распилены&quot;, так что уважаемый Алексей Навальный Вы опаздываете - не нужно ждать &quot;распил&quot; &quot;повара Путина&quot; в будущем &quot;распил&quot; уже состоялся и ФБК следует поискать способы &quot;распила&quot; и похищения части денег &quot;как минимум 500 млн. руб..&quot; о которых и нужно указать в заявлении ФБК а самим &quot;поискать и записать на видео фигурантов грязной кухни&quot; под названием &quot;госмонополия на коррупцию&quot;  ЮРА ВОЛГИН 24.11.2016",2,@user-zq6tf5yh1y,https://www.youtube.com/channel/UCKhavAh3u40nTFurR4mriJA,YouTube,1 star
Навальный подымай народ на  революцию.... чё ждать то.. так скоро все деньги в стране  кончатся!,12,@vasso3000,https://www.youtube.com/channel/UCuNkUO2BG02fhXGQX6-cqzw,YouTube,1 star
"Российская прокуратура стала самым мощным гнездом коррупции. Прокуратуры регионов - филиалами почты России. Они не рассматривают направленные им жалобы, а перенаправляют их должностным лицам действия которых обжалуются. Прокуроры причастны к сокрытию преступлений совершенных должностными лицами. Более того, они стали во главе преступных сообществ, состоящих из представителей исполнительной, законодательной и судебной власти. Беспредел региональных прокуроров, подрывает государственные устои и сводит на нет все усилия направленные на стабилизацию экономики России.<br><br>Уровень подготовки ее сотрудников свидетельствует о том, что при назначении на должности учитываются не профессиональные качества соискателей вакансий, а их материальные возможности, и родственные связи.<br><br>Со стороны Генерального прокурора полностью отсутствует контроль за деятельностью региональных прокуроров. Их назначение и продление контрактов происходит как я полагаю за деньги. О коррумпированности прокуратуры свидетельствует полная безнаказанность совершающих преступления подчиненных Ю.Я. Чайки . Пример тому ДТП с участием заместителя прокурора Курской области, к сокрытию которого причастен и лично прокурор области Филимонов, им же сокрыты десятки преступлений совершенных иными должностными лицами. Такого рода примеры есть в каждом регионе России. Однако со стороны Генерального прокурора не принимается никаких мер к наведению порядка.<br><br>Повсеместное и безнаказанное присвоение паевых земель, бардак в кадастровом учете объектов недвижимости, отсутствие качественной питьевой воды, необоснованный рост коммунальных платежей, преследование журналистов за критику, препятствии законной предпринимательской деятельности, покровительство криминалитету,придание суду не виновных и напротив, сокрытие преступлений совершенных высокопоставленными должностными лицами на фоне стремительного роста благосостояния самих прокуроров, и наконец не желание слышать народ, игнорирование его многочисленных жалоб и обращений, это лишь малая часть того, что сегодня можно поставить в вину лично Генеральному прокурору России. Хватит издеваться над людьми. Хватит грабить и уничтожать свой народ.<br><br>До тех пор, пока в России не будут работать законы и надзор за соблюдением которых должна осуществлять прокуратура , ни о каком соблюдении прав человека в России не может быть и речи.",7,@FotovideoforumRu,https://www.youtube.com/channel/UCxEXeYsBZDrPDbwSygJ1GxA,YouTube,5 stars
"Зашибись уже в начале....<br>коррупционер начинает рассказывать о том , как устроена коррупция......<br>Наши с вами деньги?!   Пфффффф , серьёзно ?!? Алексей, поделитесь ?!? ;)    Да, да, они же тоже  &quot;наши с вами&quot;, а почему то частично  у вас &quot;по карманам&quot; расфасованы - странное дельце. Шутка, мне чужого не нужно, это ваши честнозаработанные, я не сомневаюсь )) )<br>Далее возникает ощущение, что Алексей ...... завидует? Нет, ну подождите, а расскажите каким образом вы нагрели свой капитал, Альёшэнько!??<br><br>А так то воровать - воруют и Алексей это прекрасно конечно знает, но явно был бы не против, чтобы его тоже наконец то снова подпустили к кормушке. Смысл вот этого  видео урока &quot;ЧТО БЫЛО РАНЬШЕ ВЛАСТЬ ИЛИ КОРРУПЦИЯ&quot;?!?<br><br>коррупция была, есть и буде всегда и везде. Как в странах,так и в межд.организациях (ФИФА например). Победить ее невозможно, с ней можно либо бороться, либо использовать как жупел в политических целях. Официально признанный ежегодный оборот коррупции в странах ЕС (пример за 2013г) - 120 млрд.Евро. Хотя антикоррупционный комитет Европы (OLAF) представлял цифру за 2013г. в 323 млрд.Евро. Коррупция во всех 28 странах Евросоюза. А вот только  Путина там нет... Вот такая вот заковыка...  Вы скажете , что другие страны нас не интересуют... Что ж , замечание хорошее, если не учитывать те факты, сколько средств выделяется различного рода организациями на планомерную борьбу против России в целом. А так то да,  официально мы же все партнёры  эптить )) ))) <br><br>Ну хотя какая то правда конечно тоже есть - воруют все и большие и маненькие.  Только Вы вот и о себе видео нам сочините, Алексей, ну о вашей биографии, будьте любезны, если возможно.  Вы человек такой ,  неслабый, тем более на слуху долгие и долгие годы, всем будет интересно и вашим сторонникам и вашим противникам. Лично я вам не сторонник, и всё же интерес к вашей личности определённый около десятка лет, конечно имеется.<br>У вас , кстати, хорошо поставлена речь, это вам в +, остальное пока не впечатляет",0,@STORMHEBTEMY,https://www.youtube.com/channel/UCCnVwH2dcWum62gUZrnMRjA,YouTube,1 star
"1) Хорошо Алексей проблема коррупции есть она не нова, а решение вообще существует ? 2) Вот что Вы делаете, нарыли и озвучили народу так для чего это всё? 3) Вы держите штат людей в своём фонде которым платите деньги по моим подсчетам у вас работает 20-30 человек, а от куда Вам поступают деньги неужели только с ютуба?",0,@himicuda5341,https://www.youtube.com/channel/UCEILVjjDkRNKQWuA8SDSMCw,YouTube,1 star
"правильно про торги рассказал, так деньги все пилят от 100 тыс. рублей. Или базы военные стоят или молоко в детские сады продают.",0,@jackwolfskin7736,https://www.youtube.com/channel/UCEGmsD5dCKlDJj8vvRLy0zw,YouTube,1 star
"Алексей,  а Вы проведите ликбез по работе с этими открытыми источниками. На каких сайтах и как можно черпать информацию о разворовывании бюджета. Одно дело слушать Вас и другое дело, когда можно самому проверить как обтстаят дела в его родном городе. Я понимаю что такая работа дело кропотливое и нелегкое, но думаю что многие бы и сами занялись проверкой и подсчетом куда уходят гос. деньги, ибо считать деньги дело всегда увлекательное. Дать несколько интерактивных уроков гражданам по азам дело благодатное. Подумайте над этим. Удачи вашему фонду и всем вашим сотрудникам.",124,@awesom-o1541,https://www.youtube.com/channel/UCnJzG50WWfptlXre4r80vcA,YouTube,5 stars
